Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name
NM_016737	0.168	52.29600000000001	177.50099999999998	201.737	Stip1
NM_011732	0.166	23.215999999999998	124.13	157.814	Ybx1
NM_007683	201.028	6.146	6.335	6.355	Cenpc1
NM_025547	274.481	38.268	12.637	15.404000000000002	Mterf3
NM_026373	2.4019999999999997	0.889	126.979	113.07600000000001	Cdk2ap2
NM_007746	189.05	0.0	3.333	5.797999999999999	Map3k8
NM_172736	247.113	43.175	48.163000000000004	37.468	Leng8
NM_170590	179.36	25.659000000000002	65.32	48.152	Cpne1
NM_175491	159.139	0.0	25.987	22.525	Smcr8
NM_145851	170.21099999999998	0.354	25.018	15.314	Cables2
NM_175530	176.24400000000003	0.23800000000000002	15.158	13.890999999999998	Fbxo46
NM_007502	307.60400000000004	89.352	72.092	80.43	Atp1b3
NM_148928	181.078	1.6580000000000001	9.437000000000001	15.039000000000001	Gtf3c5
NM_001252549	206.37099999999998	19.432000000000002	26.906999999999996	27.267	BC017643
NM_133933	172.16	15.63	31.765	45.099	Rpn1
NM_018813	163.171	0.013000000000000001	21.895	22.916999999999998	Cpsf3
NM_026110	167.326	0.363	27.443	19.657	Paxbp1
NM_007791	195.74099999999999	21.866999999999997	27.685	42.147	Csrp1
NM_146193	200.46200000000002	4.686	8.783	9.269	Btbd1
NM_027236	244.958	44.269	50.346000000000004	44.667	Eif1ad
NM_010260	0.0	0.0	27.73	147.326	Gbp2
NM_033371	217.78799999999998	20.929000000000002	16.09	28.083000000000002	Ppp1r16a
NM_008683	0.0	0.113	108.272	125.84700000000001	Nedd8
NM_008390	0.0	0.0	34.299	147.423	Irf1
NM_011290	0.0	39.234	165.083	189.92	Rpl6
NM_001190795	211.54	7.999	12.492	9.112	Ddx55
NM_028200	203.648	5.587000000000001	9.94	11.155	Vps9d1
NM_178647	173.71200000000002	0.0	24.385	18.512999999999998	Cggbp1
NM_139059	158.715	30.12	87.20299999999999	73.476	Csnk1d
NM_013533	205.313	0.0	1.22	1.743	Gpr162
NM_181070	181.885	0.018000000000000002	20.1	14.370999999999999	Rab18
NM_029012	229.59400000000002	28.534000000000002	34.598	32.552	Sppl3
NM_025448	220.267	64.071	39.941	111.325	Ssr2
NM_009201	0.264	71.74	310.599	215.697	Slc1a5
NM_175557	190.75400000000002	13.770999999999999	32.043	33.155	Zfp384
NM_001301309	0.0	0.035	101.09	130.851	Arhgdib
NM_026554	275.237	31.122	14.695	10.677999999999999	Ncbp2
NM_133206	206.50799999999998	8.267999999999999	13.350999999999999	16.773	Znrf1
NM_011185	0.0	0.228	88.48299999999999	136.225	Psmb1
NM_011552	187.753	58.38	119.454	103.559	Tcof1
NM_018738	0.0	0.0	35.453	152.262	Igtp
NM_011969	0.384	0.071	93.59	135.256	Psma7
NM_026485	171.071	0.0	35.052	22.756999999999998	Trabd
NM_001081150	240.722	14.497	13.007	6.077999999999999	Lonrf1
NM_026095	0.0	0.0	107.334	132.88299999999998	Snrpd3
NM_019553	121.119	43.367	122.71799999999999	125.32700000000001	Ddx21
NM_001310711	203.183	0.02	8.566	7.159	Ptbp2
NM_001293797	190.519	0.0	12.047	16.15	Tmem161a
NR_030428	0.0	0.0	27.814	157.00799999999998	Mir762
NR_030457	0.0	0.0	121.198	129.954	Mir686
NM_013674	35.438	173.37599999999998	403.611	377.846	Irf4
NM_001293621	156.225	25.75	77.286	77.821	Ganab
NM_178785	271.268	33.844	17.152	24.433000000000003	Rasal3
NM_027946	216.99200000000002	33.281	56.413999999999994	53.441	Dcaf7
NM_009112	0.0	0.0	71.756	146.498	S100a10
NM_024266	0.0	0.0	87.834	141.993	Rps25
NM_025898	212.93400000000003	42.006	76.155	69.507	Napa
NM_028243	208.562	0.0	6.459	6.9879999999999995	Prcp
NM_009721	256.911	27.921999999999997	28.188000000000002	21.748	Atp1b1
NM_026823	158.567	0.0	32.659	38.527	Arl8a
NM_144802	186.93200000000002	0.011000000000000001	24.011	19.442999999999998	Hnrnpll
NM_001271542	250.472	23.156999999999996	21.921	19.339000000000002	Cnot7
NM_145541	203.702	0.0	11.897	10.549000000000001	Rap1a
NM_001287180	2.013	330.994	621.054	666.934	Atf4
NM_145742	204.898	0.01	8.825	11.640999999999998	Dhx35
NM_008972	318.566	96.155	114.27	92.199	Ptma
NM_026069	0.0	0.857	107.802	142.751	Rpl37
NM_197986	220.56400000000002	0.0	1.625	4.333	Tmem140
NM_026382	350.467	52.505	9.824	10.905999999999999	Snrnp48
NM_133803	181.61900000000003	0.0	27.073	27.456	Dpp3
NM_001135112	188.918	15.114	49.173	46.817	Dnaja3
NM_009098	0.0	3.298	169.421	131.553	Rps8
NM_001291114	221.607	64.08800000000001	110.275	105.014	Rbm39
NM_177158	203.69	0.0	10.187000000000001	16.954	Rinl
NM_027149	216.743	0.0	4.893	9.038	Wdr20
NR_132589	199.50599999999997	0.0	17.472	18.523	Timm17b
NM_011829	246.013	38.408	53.678000000000004	52.298	Impdh1
NM_001008422	262.143	45.507	57.551	54.021	Scaf1
NM_033444	0.315	0.028999999999999998	76.399	154.811	Clic1
NM_144545	220.115	0.0	9.53	6.642	Eif3j1
NM_001256055	220.482	0.0	9.546	6.653	Eif3j2
NM_026432	122.23100000000001	0.053	63.788000000000004	65.9	Saraf
NM_153806	164.648	0.013999999999999999	37.143	41.313	Dnttip2
NM_016906	145.154	27.901	95.589	99.441	Sec61a1
NM_001308535	768.307	387.431	301.44	303.024	Il2rg
NM_207634	0.0	10.665999999999999	103.156	174.671	Rps24
NM_001111292	127.639	29.549	110.86	114.859	Caprin1
NM_177778	260.413	12.074000000000002	10.777000000000001	7.047999999999999	Armc7
NR_036615	203.304	31.579	69.149	74.97	Srsf7
NR_045668	241.278	0.102	0.768	1.827	Gm5124
NM_016871	0.0	0.022000000000000002	152.524	141.415	Tomm40
NM_138680	158.491	1.62	57.88	51.727	Luc7l2
NM_026499	189.334	38.3	99.32700000000001	91.79700000000001	Srsf6
NM_010581	260.381	38.152	36.531	57.373000000000005	Cd47
NM_025327	17.553	25.669	137.852	187.293	Krtcap2
NM_133224	248.174	39.944	74.086	59.411	Atp13a1
NM_173413	191.42	26.127	84.045	72.23100000000001	Rab8b
NM_029872	120.671	63.003	168.44299999999998	177.755	Hnrnpa0
NM_010330	219.36900000000003	0.0	10.957	20.951999999999998	Emb
NM_001164499	274.32099999999997	22.921	24.883000000000003	23.859	Papd5
NM_001290712	164.99099999999999	55.971000000000004	143.129	141.118	Tcp1
NM_001304432	203.266	97.071	192.861	183.122	Eif4g1
NM_178932	221.898	0.0	23.54	19.121	Aoc2
NM_177420	75.77600000000001	45.589	198.388	174.19	Psat1
NM_011210	474.783	190.13299999999998	178.986	173.503	Ptprc
NM_009186	300.54	30.596	25.999000000000002	23.623	Tra2b
NM_029362	37.384	0.0	114.675	135.736	Chmp4b
NM_016802	157.653	30.113000000000003	108.07	109.05	Rhoa
NM_009077	1.08	0.05	114.891	166.87	Rpl18
NM_146085	245.71	0.016	7.656000000000001	11.867	Apbb3
NM_001177874	324.95599999999996	28.476999999999997	6.85	10.25	Gps1
NM_008246	203.08900000000003	0.35200000000000004	41.278999999999996	35.804	Hiat1
NM_011920	264.719	0.0	2.614	0.353	Abcg2
NM_001007575	257.895	0.0	2.718	5.817	Zfp58
NM_018868	301.257	66.021	74.13	87.81	Nop58
NM_016844	0.0	0.0	88.48100000000001	178.09400000000002	Rps28
NM_010807	317.368	70.613	85.07700000000001	82.96600000000001	Marcksl1
NR_126058	0.0	0.457	117.565	171.949	Fkbp1a
NM_025626	578.826	178.94299999999998	102.65299999999999	102.14200000000001	Fam107b
NM_007475	1.609	846.552	1273.2169999999999	1573.046	Rplp0
NM_133796	129.806	154.306	266.954	347.315	Arhgdia
NM_028881	333.86300000000006	56.26	49.058	54.033	Crtc2
NM_138607	356.98900000000003	58.902	35.424	45.827	Fam50a
NM_029349	288.38	10.185	9.037	6.94	2310035C23Rik
NM_007750	0.0	0.5579999999999999	113.855	178.108	Cox8a
NM_177680	229.267	13.168	55.42	46.586000000000006	Ythdc1
NM_001162939	246.825	10.032	34.301	35.782	Aen
NM_001103178	205.968	0.057	38.888000000000005	45.282	Ablim1
NM_011291	5.0969999999999995	171.437	312.569	471.24800000000005	Rpl7
NM_024180	247.358	0.0	20.518	21.243000000000002	Ormdl2
NM_198021	260.64099999999996	13.232000000000001	39.16	34.27	Scyl2
NM_001143689	0.0	86.94	280.785	314.022	H2-Q4
NM_001033122	297.15	166.29	350.036	231.227	Cd69
NM_029576	308.944	67.267	91.669	95.161	Rab1b
NM_009011	233.06799999999998	14.264000000000001	46.451	58.497	Rad23b
NM_001304830	278.681	0.0	5.266	7.274	Maff
NM_008945	0.385	0.0	131.908	184.00400000000002	Psmb4
NM_027859	281.736	0.0	5.776	6.347	Rnf215
NM_007599	307.722	43.931999999999995	48.928000000000004	66.125	Capg
NM_001177670	284.524	0.03	7.7589999999999995	8.302999999999999	Golph3l
NR_028146	287.905	0.0	4.859	6.729	Stoml1
NM_027257	250.09099999999998	0.0	24.484	30.592	Nabp2
NM_027215	237.447	11.321	46.167	58.731	Tmem147
NM_001039522	263.813	0.015	18.072	27.070999999999998	Leo1
NM_146032	251.635	6.244	34.596	44.531000000000006	Srp68
NR_035430	0.0	0.0	332.392	137.069	Mir1198
NM_008638	291.059	96.609	182.94299999999998	157.485	Mthfd2
NM_018871	232.43599999999998	35.738	98.345	106.40100000000001	Ywhag
NM_025840	322.487	54.118	75.375	82.307	Bzw2
NM_016876	0.0	0.064	176.674	187.65200000000002	Eif3g
NM_031842	324.764	19.342	20.009	26.081	Smarcd1
NM_025358	379.721	45.291000000000004	24.149	37.509	Ndufa9
NM_001285441	311.595	0.0	2.987	3.214	Rangrf
NM_025383	326.518	28.531	37.111	43.809	Necap2
NM_008617	0.285	0.8440000000000001	148.165	204.738	Mdh2
NM_009503	276.99	6.938	34.99	40.641999999999996	Vcp
NM_008951	247.548	41.567	113.47399999999999	113.956	Psmd4
NM_177301	250.38	63.43899999999999	110.339	158.376	Hnrnpl
NM_008418	263.64799999999997	0.0	46.126999999999995	40.105	Kcna3
NM_019939	310.745	1.084	25.105	15.997	Mpp6
NM_009439	377.23199999999997	74.375	71.726	104.181	Psmd3
NM_001271431	794.154	276.82	194.14	166.80599999999998	Cd82
NM_080559	9.805	0.048	128.888	218.747	Sh3bgrl3
NM_007720	522.672	105.633	60.153999999999996	66.883	Ccr8
NM_177445	265.414	0.0	65.375	44.681999999999995	Dars
NM_013721	0.0	0.0	176.83900000000003	215.636	Rpl7a
NM_007393	488.858	1169.024	1625.6070000000002	1823.227	Actb
NM_024193	288.711	81.255	181.012	163.167	Nop56
NM_027898	421.531	50.79	54.448	36.525	Gramd1a
NR_106169	0.0	0.0	172.322	223.53599999999997	Mir8094
NM_029365	416.684	53.077	42.69	52.849	Med25
NM_174852	399.135	39.649	40.356	39.961	Phf12
NM_008879	223.842	72.002	190.87	196.12599999999998	Lcp1
NM_024212	1.028	563.013	776.442	1206.486	Rpl4
NM_026020	0.0	62.661	281.632	325.564	Rplp2
NM_023133	0.583	1.35	107.641	253.055	Rps19
NM_172747	352.161	0.0	13.37	13.64	Kctd13
NM_001113358	0.0	0.048	215.81900000000002	223.17	Dad1
NM_019965	361.874	8.767999999999999	18.633	23.598000000000003	Dnajb12
NM_026369	345.426	31.653000000000002	50.09	74.732	Arpc5
NM_011029	318.858	34.565	79.96	92.87	Rpsa
NM_130882	385.142	4.725	6.42	6.978	Cyp4f13
NM_053076	321.452	18.179000000000002	54.902	70.05	Rtn3
NM_001271591	0.0	0.0	171.705	247.482	Rpl37rt
NM_138747	302.901	14.300999999999998	82.419	72.101	Nop2
NM_011701	325.918	2.612	16.775	49.833	Vim
NM_011408	0.218	64.257	382.796	318.367	Slfn2
NM_013652	0.0	0.0	343.36400000000003	201.24400000000003	Ccl4
NM_175399	350.101	0.0	22.988000000000003	28.688000000000002	Exosc4
NM_001276704	316.244	22.611	80.075	85.031	Nxf1
NM_016795	371.06	23.484	49.574	57.949	Srpk1
NM_025592	0.0	0.0	192.075	255.717	Rpl35
NM_029339	375.157	0.0	16.13	21.714000000000002	Sgf29
NM_001293559	0.547	1.013	227.123	249.33700000000002	Cox4i1
NM_178939	450.63300000000004	39.624	54.87	36.08	Pdrg1
NM_007505	425.23900000000003	148.79399999999998	199.17	239.963	Atp5a1
NM_011099	251.907	62.698	137.835	213.40900000000002	Pkm
NM_010124	355.369	28.769000000000002	86.99600000000001	83.523	Eif4ebp2
NR_045750	418.445	0.0	0.8540000000000001	3.234	Gm16675
NM_001307989	437.105	161.727	349.602	219.41099999999997	Nr4a3
NM_001285825	401.885	38.634	79.843	79.093	Snrpa
NM_031868	400.815	126.155	190.618	239.53900000000002	Ppp1ca
NM_011576	441.05400000000003	0.0	1.548	4.94	Tfpi
NM_017461	402.036	36.327	83.225	86.133	Sept1
NM_133964	369.092	1.167	47.06	54.117	Dohh
NM_025654	441.795	0.0	16.398	5.587999999999999	Rdm1
NR_110499	12.547	75.533	306.805	403.48199999999997	Rpl14-ps1
NM_001166595	0.9	412.05	786.65	965.585	Eif5a
NM_001005859	17.180999999999997	19.012999999999998	219.924	322.733	Rpl34
NR_102344	442.656	30.522	74.762	68.376	Szrd1
NM_011942	395.741	34.423	88.50399999999999	115.624	Lypla2
NM_028211	456.17	0.0	31.433000000000003	19.345	2210016L21Rik
NM_009225	0.0	49.876999999999995	400.441	365.42	Snrpb
NR_003258	61.178000000000004	29.338	285.422	314.283	Gnas
NM_144811	541.544	36.579	49.376000000000005	36.739000000000004	Cbx7
NM_026456	579.885	49.61	40.001999999999995	40.375	Tceb1
NM_010240	574.245	186.342	198.822	286.97900000000004	Ftl1
NM_025710	517.55	48.57	75.005	98.416	Uqcrfs1
NM_001077184	541.48	80.766	95.75299999999999	143.107	Bsg
NM_009304	389.49199999999996	0.022000000000000002	79.206	98.03299999999999	Syngr2
NR_102727	337.61699999999996	101.605	173.044	323.70799999999997	Ldha
NM_001170911	507.527	23.305999999999997	43.503	76.803	Prr13
NM_007531	429.962	68.084	171.239	191.128	Phb2
NM_009095	2.475	410.819	684.826	1073.491	Rps5
NM_001199350	20.524	22.713	262.718	385.531	Rpl34-ps1
NM_010448	594.3290000000001	108.508	135.876	165.382	Hnrnpab
NM_008842	82.838	141.105	487.35900000000004	525.3580000000001	Pim1
NM_010689	421.973	43.647	107.96600000000001	179.85299999999998	Lat
NM_001177308	5.747000000000001	33.324	334.25699999999995	453.379	Aldoa
NM_009429	738.064	108.432	59.818999999999996	132.664	Tpt1
NM_010239	659.545	176.905	219.856	288.795	Fth1
NM_172086	0.0	232.37099999999998	475.227	833.2180000000001	Rpl32
NM_031165	281.45	35.856	215.55599999999998	296.502	Hspa8
NM_028607	635.831	0.0	19.652	15.125	Bloc1s2
NM_178089	671.25	70.245	92.38799999999999	113.596	Hnrnpul1
NM_011157	0.0	42.122	439.209	475.274	Srgn
NM_012052	0.5820000000000001	200.81799999999998	520.509	803.1139999999999	Rps3
NM_024220	612.026	0.298	47.034	64.143	Ndufc2
NM_013765	0.0	0.076	263.98400000000004	475.004	Rps26
NM_175329	642.6519999999999	113.234	185.433	264.619	Chchd10
NM_019543	824.612	0.0	0.0	5.561	Pigp
NM_029767	0.0	207.699	635.24	880.883	Rps9
NM_007907	588.185	802.92	1255.868	1506.4679999999998	Eef2
NM_013725	0.609	137.906	574.592	800.1339999999999	Rps11
NM_021278	1.6340000000000001	279.152	690.8439999999999	1126.78	Tmsb4x
NM_012053	0.424	365.52	963.3539999999999	1286.187	Rpl8
NM_020600	11.667	405.57199999999995	958.438	1389.624	Rps14
NM_009438	3.2089999999999996	350.67199999999997	831.566	1387.6029999999998	Rpl13a
NM_008143	7.8629999999999995	521.8290000000001	1364.7079999999999	1583.639	Gnb2l1
NM_018860	0.818	0.833	383.23199999999997	843.265	Rpl41
NM_007687	1133.6019999999999	338.086	511.07099999999997	685.925	Cfl1
NM_008302	945.1360000000001	724.113	1424.523	1624.289	Hsp90ab1
NM_009091	21.063000000000002	127.891	1339.6070000000002	1721.0639999999999	Rps15
NM_018853	17.997	262.32099999999997	1373.1860000000001	2137.034	Rplp1
