Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name
NM_028800	0.0	96.615	94.555	86.976	Stk40
NM_144824	0.0	51.18899999999999	16.913	16.441	Wrap53
NM_019479	0.0	44.937	2.363	7.97	Hes6
NM_029711	0.457	158.798	155.967	196.71599999999998	Arpc2
NM_007748	0.0	169.63099999999997	107.324	233.66400000000002	Cox6a1
NM_001198867	0.0	62.402	33.053000000000004	35.051	Dctn1
NM_146107	0.0	67.942	43.915	43.92100000000001	Actr1b
NM_178576	0.0	63.27	32.19	37.798	Cpsf4
NM_016979	0.0	52.123000000000005	19.741	18.714000000000002	Prkx
NM_009832	4.843	66.425	42.599	37.869	Ccnk
NM_025491	0.0	41.17100000000001	4.859	0.915	Susd3
NM_028388	4.262	62.70399999999999	31.464000000000002	34.232	Ndufv2
NM_001159410	0.0	55.827	22.403000000000002	26.21	Guk1
NM_013854	14.491	100.286	92.721	85.98700000000001	Abcf1
NM_145427	0.196	53.601000000000006	21.872	22.031999999999996	Atpaf2
NM_126165	0.0	53.111999999999995	20.355999999999998	21.666	Vps4a
NM_021428	0.0	44.912	6.472	8.899	Dexi
NM_001252283	0.0	59.864	32.321999999999996	32.18	Ogdh
NM_009302	0.0	60.077	37.580999999999996	31.212	Swap70
NM_018811	0.0	54.255	22.011	23.943	Abhd2
NM_001252222	0.08	53.898	22.791999999999998	22.944000000000003	Nbr1
NM_011294	0.0	51.472	15.024000000000001	20.389	Sub1
NM_029368	0.0	45.503	11.727	9.183	Tex30
NM_010551	0.0	47.585	12.537	13.264000000000001	Il16
NM_001005509	0.0	49.865	13.435	17.699	Eif2a
NM_146200	0.127	366.418	535.821	515.365	Eif3c
NM_001080795	0.086	62.258	39.992	35.361999999999995	G3bp2
NM_026539	0.0	50.513999999999996	20.541	17.012999999999998	Chd1l
NM_172965	0.0	50.878	14.333	19.602999999999998	Sap130
NM_028608	0.0	56.315	22.197	28.612	Glipr1
NM_028865	0.0	53.645	31.409000000000002	20.423	Mettl23
NM_012049	0.0	46.588	7.773	12.915	Nit1
NM_198014	0.0	43.391999999999996	6.648	6.718999999999999	Slain1
NM_133852	0.0	51.86	13.22	22.252	Golga2
NM_175287	0.0	50.56	15.633	18.913	A430005L14Rik
NM_026377	0.0	76.208	41.413999999999994	64.293	Sfr1
NM_001310039	0.19699999999999998	55.571000000000005	37.94	22.739	Clcf1
NR_004446	0.0	46.864	6.07	14.603	H2-K2
NM_145571	0.0	101.78399999999999	93.14	102.04700000000001	Mob1a
NM_199068	0.09699999999999999	59.708999999999996	40.31	30.991	Foxk1
NM_015765	0.0	59.489	34.741	32.275	Hspa14
NM_172625	0.0	49.864	19.894000000000002	16.883	Ino80c
NM_153419	0.38299999999999995	85.93	77.502	74.053	Grwd1
NM_145380	0.298	79.529	53.821000000000005	67.934	Eif3m
NM_001025432	0.09699999999999999	76.289	69.087	57.132	Crebbp
NM_007648	0.0	158.656	160.28799999999998	199.863	Cd3e
NM_020045	0.0	51.153	25.016	18.719	Nfu1
NM_001310746	0.0	88.337	70.363	81.892	Ubl5
NM_001040683	0.221	60.776	49.341	31.37	Med15
NM_026455	0.18899999999999997	61.794	36.115	37.382	Fam32a
NM_001079695	46.967	99.63799999999999	42.958999999999996	77.543	Srsf5
NM_012030	0.0	78.663	53.523999999999994	67.20100000000001	Slc9a3r1
NM_019777	0.0	66.084	40.626	45.206	Ikbke
NM_173364	0.0	54.26	26.217	25.165	Zfp445
NM_009326	0.0	40.495	4.043	3.365	Tcea2
NM_001034030	0.0	43.798	7.773	9.086	Limk2
NM_011967	0.0	49.27	11.899000000000001	19.132	Psma5
NM_008850	0.0	62.567	40.721	38.211	Pitpna
NM_001253713	0.16	89.18299999999999	94.902	76.964	Mbnl1
NM_025948	0.0	67.04	40.095	47.656000000000006	Lsm14a
NM_001164745	155.158	145.649	64.253	83.943	Ptp4a2
NM_001024919	0.0	42.852	12.628	6.234	Bod1
NM_001243305	0.0	39.183	3.116	1.484	Ncmap
NM_027352	0.0	72.38600000000001	51.742	55.576	Gorasp2
NM_024288	0.0	51.873000000000005	20.823	22.614	Rmnd5a
NM_001267796	0.0	38.727	0.4	1.6	Igip
NM_028597	0.156	52.251999999999995	18.167	24.23	Thoc3
NM_016859	0.0	64.1	42.836000000000006	41.663000000000004	Bysl
NM_145429	0.0	50.748999999999995	12.597000000000001	23.230999999999998	Arrb2
NM_010061	0.0	40.089	7.653	2.799	Dnase1
NR_073427	0.0	39.71	4.0760000000000005	3.069	Eci2
NM_011420	0.0	64.583	32.029	46.05	Smn1
NM_022019	0.0	42.95	4.625	9.702	Dusp10
NM_020578	0.0	41.167	11.368	4.176	Ehd3
NM_019880	0.0	46.583	16.855999999999998	13.812999999999999	Mtch1
NM_010937	0.0	53.129	16.803	27.343000000000004	Nras
NM_028986	0.0	49.507	24.779	17.867	Gzf1
NM_009500	0.21	42.498000000000005	8.652999999999999	8.038	Vav2
NM_009859	0.14400000000000002	74.271	79.079	52.99100000000001	Sept7
NM_175639	0.0	78.26899999999999	70.99	63.699	Wdr43
NM_001080706	0.0	49.818000000000005	21.951999999999998	19.602999999999998	Btaf1
NM_019739	0.131	54.521	29.614	27.070999999999998	Foxo1
NM_138676	0.156	48.793	17.643	18.849	Shkbp1
NM_030261	0.0	52.486000000000004	22.998	25.046	Sesn3
NM_001301840	0.0	50.247	22.041999999999998	20.781999999999996	Slc7a3
NM_011276	0.049	53.91	26.618000000000002	26.963	Rlim
NM_029291	0.14	62.599	33.662	42.724	Ascc2
NM_026014	0.0	47.028999999999996	20.178	14.78	Cdt1
NM_025356	0.0	93.95299999999999	92.186	90.23700000000001	Ube2d3
NM_206924	0.0	60.242	28.383000000000003	39.628	Jtb
NM_029789	0.18100000000000002	98.339	82.715	101.915	Cers2
NM_028003	0.0	45.20399999999999	11.007	13.843	Rpap3
NM_029640	0.0	42.931000000000004	4.621	11.167	Trappc9
NM_001081260	1.137	49.413000000000004	23.199	18.285999999999998	Tnks1bp1
NM_009983	0.18600000000000003	79.577	49.138999999999996	73.44	Ctsd
NR_002883	0.0	46.766999999999996	21.756	14.169	Gm5643
NM_053163	0.0	58.85	24.480999999999998	38.314	Mrpl36
NM_001285518	0.0	102.512	80.743	111.605	Nr1h2
NM_017406	0.0	80.315	78.738	66.583	Atf6b
NM_145422	0.0	77.44	47.294	69.898	Rtcb
NM_176834	0.0	37.667	0.0	2.166	Rnf208
NM_007483	0.163	51.445	19.934	24.56	Rhob
NM_145573	0.0	46.761	9.824	18.13	Mrps35
NM_001037166	0.0	36.546	0.0	0.008	Gm4925
NM_001111025	0.0	50.023999999999994	16.089000000000002	23.028000000000002	Pigx
NM_001168230	0.21100000000000002	97.67299999999999	91.348	99.031	Morf4l2
NM_029391	0.0	53.016000000000005	24.05	27.197	Rab4b
NM_026061	0.0	73.835	48.523	62.905	Ndufb8
NM_172429	0.171	59.576	37.816	36.626999999999995	Smndc1
NR_015519	0.0	75.926	47.349	67.676	AI662270
NM_011563	0.0	62.003	31.44	43.839	Prdx2
NM_172275	0.147	42.446999999999996	6.877000000000001	10.720999999999998	Trafd1
NM_145512	0.0	47.065	18.83	16.864	Sft2d2
NM_019719	0.0	66.19800000000001	43.628	48.955	Stub1
NM_011287	0.0	54.868	17.987000000000002	33.32	Rpl10a
NM_020593	0.0	41.867	8.086	9.524	Fbxo3
NM_001308041	0.0	42.016999999999996	4.543	10.892000000000001	Brd9
NM_001289710	0.0	41.674	1.764	11.062000000000001	Sh3glb2
NM_025624	0.0	80.182	58.635	73.623	Pomp
NM_021518	0.0	48.325	15.622	20.809	Rab2a
NM_173750	0.0	50.7	26.127	22.614	Arl14ep
NM_178686	0.0	44.863	15.460999999999999	13.82	Cep120
NM_176987	0.0	42.047	12.735	8.834	Simc1
NM_144887	9.736	74.153	56.489	54.753	Zdhhc5
NM_029332	0.11599999999999999	68.671	46.133	53.896	Akap13
NM_001252647	0.0	46.391999999999996	12.642000000000001	18.047	4833439L19Rik
NM_008306	0.06	40.648	9.376	7.193	Ndst1
NR_132308	0.37799999999999995	46.855	14.700999999999999	18.375	Clcf1-pold4
NM_001083880	0.0	41.352	11.140999999999998	8.44	1600012H06Rik
NM_134029	0.0	42.903	15.159	10.527999999999999	Nt5m
NM_025365	0.0	58.576	28.05	38.992	Tomm6
NM_026969	0.0	69.34100000000001	55.518	53.156000000000006	Sec31a
NM_173374	0.0	74.531	63.547	61.513000000000005	Srsf1
NM_001310543	0.067	58.82899999999999	35.967	37.275	Scrib
NM_007610	0.0	46.379	20.029	16.497	Casp2
NM_010447	0.0	45.172	21.002	13.793	Hnrnpa1
NM_001110512	0.0	37.427	0.387	4.013999999999999	Mettl8
NM_144846	0.0	49.262	22.264	22.034000000000002	Fam49b
NM_001146211	0.359	44.81	15.51	14.6	Mrps10
NM_133683	0.0	42.463	9.902999999999999	11.835	Tmem19
NM_001159636	0.0	36.681999999999995	0.0	2.8569999999999998	Wdsub1
NM_009795	0.0	72.792	41.625	64.972	Capns1
NM_033075	0.0	44.545	11.034	15.885	D17H6S56E-5
NM_001038995	0.0	35.335	0.0	0.19699999999999998	Gm4787
NM_010771	0.163	64.12899999999999	41.942	47.056999999999995	Matr3
NM_028419	0.0	60.815	42.08	40.333	Glrx5
NM_027707	1.105	51.168	24.535999999999998	25.283	Nipbl
NM_001142952	0.0	40.785	7.9239999999999995	9.859	Fam46c
NM_018872	0.0	54.301	38.271	28.840999999999998	Tmem131
NM_019769	1.962	52.16	22.445	27.614	Chp1
NM_011690	26.705	101.045	78.931	92.705	Vars
NM_001025612	3.1310000000000002	62.034	30.226	44.857	Snx22
NM_001081315	0.0	44.648	20.323	14.411	Brpf3
NM_001104616	2.187	64.449	46.628	45.79600000000001	Rdx
NM_145580	0.0	38.766	3.15	7.452999999999999	Igflr1
NM_001029983	0.0	55.396	33.318000000000005	32.805	Man1b1
NM_007382	0.0	43.208999999999996	8.932	14.955	Acadm
NM_025446	0.0	50.203	41.617	19.784000000000002	Aig1
NM_175143	0.225	75.308	66.753	63.93600000000001	Qrich1
NM_001170742	0.0	38.632	6.535	6.4510000000000005	Wdr59
NM_029649	0.0	37.676	5.242000000000001	4.934	Tmem101
NM_021337	0.0	51.001999999999995	22.848000000000003	27.186999999999998	Skiv2l
NM_025460	0.0	40.821999999999996	2.688	12.238	Tmem126a
NM_010122	0.0	53.858999999999995	30.685	30.906	Eif2b4
NM_011568	0.0	65.36399999999999	47.479	49.66	Alyref
NM_001080932	0.14400000000000002	47.99100000000001	22.691	21.141	Foxk2
NM_001252445	0.20199999999999999	50.355	22.104	26.186999999999998	Ppil2
NM_001109750	0.179	57.942	39.108000000000004	36.905	Dgcr2
NM_001081340	0.0	48.348	22.01	22.351	Setd2
NM_019648	0.0	52.466	23.873	30.314	Metap2
NM_133718	0.0	50.055	23.206	25.629	Tmem30a
NM_025388	0.0	48.666000000000004	6.817	27.69	Ufc1
NM_007454	0.0	54.271	30.074	32.465	Ap1b1
NM_021420	0.98	83.74700000000001	61.871	83.056	Stk4
NM_138756	0.0	41.443000000000005	15.728	10.365	Slc25a36
NR_029458	0.0	38.542	3.654	7.97	A530088E08Rik
NM_013812	0.0	39.624	9.158	8.601	Cdk2ap1
NM_007536	0.0	38.105	3.965	7.019	Bcl2a1d
NM_011975	0.0	41.331	6.39	13.048	Rpl27a
NM_001044741	89.259	83.181	13.909	28.845	Cacnb3
NM_019758	0.0	44.896	23.486	15.758	Mtch2
NM_001177649	3.611	84.37700000000001	109.83	68.891	Fnbp1
NM_013542	0.0	39.316	5.336	9.647	Gzmb
NM_001033441	0.0	45.614	20.066	18.317999999999998	Alg10b
NM_019402	0.406	122.815	133.34	143.599	Pabpn1
NM_025550	0.0	64.875	35.58	53.472	Psmd6
NM_001163018	0.0	49.693000000000005	28.415	24.392	Suz12
NM_146093	0.355	114.42399999999999	97.869	136.96	Ubxn1
NM_025436	0.0	49.523	20.374000000000002	26.543000000000003	Msmo1
NM_007923	1.681	70.14	64.435	54.825	Elk4
NM_001252479	0.0	47.114	13.15	23.805999999999997	Cmtm7
NM_198025	0.0	41.372	6.972	13.834000000000001	Mfsd7b
NM_153560	0.172	45.449	18.37	18.771	Fam102a
NM_026141	3.2689999999999997	49.385	25.565	22.436999999999998	Ppil4
NM_024227	0.0	51.281000000000006	24.526999999999997	29.311	Mrpl28
NM_010193	0.0	40.564	12.197000000000001	10.913	Fem1b
NM_024207	0.11599999999999999	69.38600000000001	66.219	54.348	Derl1
NM_053009	0.7120000000000001	52.785	28.409000000000002	30.943	Zfp91
NM_028150	0.0	40.993	14.741	11.252	Supt7l
NM_010637	0.0	36.602	3.6460000000000004	5.515	Klf4
NM_175352	0.0	47.348	25.212	21.473000000000003	Unc119b
NM_025671	0.0	36.91	5.763999999999999	5.779	Ogfod2
NM_009970	0.0	34.847	0.8240000000000001	2.995	Csf2ra
NM_001081962	0.0	38.445	3.727	9.571	Sap25
NM_001164561	0.0	44.89	9.486	21.136	Exosc1
NM_201355	0.0	34.931	1.755	2.983	Nat14
NM_001170935	0.0	51.858999999999995	31.237	29.177	Plppr3
NM_026390	0.17800000000000002	54.986000000000004	29.051	36.243	Ubxn4
NM_009537	0.0	61.18899999999999	45.57	44.368	Yy1
NM_013557	0.0	48.967	22.546999999999997	26.043000000000003	Eif2ak1
NM_138667	0.8490000000000001	58.22	47.254	37.217	Tab2
NM_181392	0.311	49.033	27.308000000000003	24.699	Gtf2h5
NM_025623	0.0	38.924	5.367999999999999	10.583	Nipsnap3b
NR_130957	0.0	36.114000000000004	7.617999999999999	4.151	4632404H12Rik
NM_181402	0.0	35.131	1.124	4.092	Parp11
NM_011588	0.11199999999999999	118.669	141.887	134.542	Trim28
NM_028900	0.0	40.07	8.229	12.238	Gcc1
NM_010236	0.0	49.851000000000006	26.22	27.098000000000003	Fpgs
NM_211355	0.08	58.928999999999995	44.483000000000004	40.359	Smek1
NM_001206383	0.0	37.9	10.929	7.021	Mavs
NM_011797	0.0	33.096	0.0	0.363	Car14
NM_001081132	0.0	41.417	13.847999999999999	13.445	Upf2
NM_172567	0.0	47.097	28.953000000000003	20.774	Mettl2
NM_001039200	0.0	46.943999999999996	26.142	21.32	Emc1
NM_001286542	0.0	59.656000000000006	36.155	44.528999999999996	Sigmar1
NM_007975	0.0	33.819	1.617	1.537	F2rl3
NM_001100451	1.187	49.798	28.734	25.584	Msl2
NM_029842	0.0	35.034	2.929	3.738	Kdm8
NM_026501	0.0	57.153	40.551	38.227	Fam134c
NR_029469	0.0	34.87	3.83	3.19	D4Ertd617e
NM_177140	0.0	45.036	22.331999999999997	18.734	Tmem251
NM_001033220	0.0	32.695	0.0	0.018000000000000002	AU021092
NM_198027	0.0	60.36600000000001	34.973	46.708	Alkbh6
NM_145557	0.0	42.928999999999995	19.253	15.549000000000001	9430015G10Rik
NM_153501	0.085	39.417	7.706	11.697000000000001	Pank2
NM_008965	0.111	56.364	38.497	37.519	Ptger4
NM_153416	0.0	61.13399999999999	35.736999999999995	48.245	Aaas
NM_013692	0.0	38.678000000000004	11.725	9.113	Klf10
NM_009455	0.0	46.308	15.504000000000001	23.736	Ube2e1
NM_001276298	0.0	32.751	0.0	0.55	Avpr2
NM_009898	81.657	183.023	118.086	212.639	Coro1a
NM_134137	0.192	77.27	73.23100000000001	70.661	Lars
NM_033563	0.0	44.223	13.134	20.53	Klf7
NM_177186	0.057999999999999996	38.968	9.107000000000001	10.898	Slc35e2
NR_132106	0.0	50.736999999999995	39.884	26.185	Mir155hg
NM_178708	0.0	44.411	19.79	19.107	Pcid2
NM_139154	0.0	40.302	8.705	13.96	Rab40c
NM_001282737	0.0	78.71600000000001	65.324	76.42399999999999	Magoh
NM_175092	0.0	78.619	101.171	65.84100000000001	Rhof
NM_198304	1.288	60.846000000000004	55.56399999999999	41.7	Nup188
NM_009336	0.0	56.075	28.654	40.779	Vps72
NM_011947	0.11599999999999999	48.687	19.482	28.198	Map3k3
